policy,seed,step,value,r
crucitti,7,4,0.24011756178057905,0.2
crucitti,7,5,0.2334106410995548,0.2
crucitti,7,6,0.24011756178057905,0.2
crucitti,7,7,0.2334106410995548,0.2
crucitti,7,8,0.24011756178057905,0.2
crucitti,7,9,0.2334106410995548,0.2
crucitti,7,10,0.24011756178057905,0.2
crucitti,7,11,0.2334106410995548,0.2
crucitti,7,12,0.24011756178057905,0.2
crucitti,7,13,0.2334106410995548,0.2
crucitti,7,14,0.24011756178057905,0.2
crucitti,7,15,0.2334106410995548,0.2
crucitti,7,16,0.24011756178057905,0.2
crucitti,7,17,0.2334106410995548,0.2
crucitti,7,18,0.24011756178057905,0.2
crucitti,7,19,0.2334106410995548,0.2
crucitti,7,20,0.24011756178057905,0.2
crucitti,7,21,0.2334106410995548,0.2
crucitti,7,22,0.24011756178057905,0.2
crucitti,7,23,0.2334106410995548,0.2
crucitti,7,24,0.24011756178057905,0.2
crucitti,7,25,0.2334106410995548,0.2
crucitti,7,26,0.24011756178057905,0.2
crucitti,7,27,0.2334106410995548,0.2
crucitti,7,28,0.24011756178057905,0.2
crucitti,7,29,0.2334106410995548,0.2
crucitti,7,30,0.24011756178057905,0.2
crucitti,7,31,0.2334106410995548,0.2
crucitti,7,32,0.24011756178057905,0.2
crucitti,7,33,0.2334106410995548,0.2
crucitti,7,34,0.24011756178057905,0.2
crucitti,7,35,0.2334106410995548,0.2
crucitti,7,36,0.24011756178057905,0.2
crucitti,7,37,0.2334106410995548,0.2
crucitti,7,38,0.24011756178057905,0.2
crucitti,7,39,0.2334106410995548,0.2
crucitti,7,40,0.24011756178057905,0.2
crucitti,7,41,0.2334106410995548,0.2
crucitti,7,42,0.24011756178057905,0.2
crucitti,7,43,0.2334106410995548,0.2
crucitti,7,44,0.24011756178057905,0.2
crucitti,7,45,0.2334106410995548,0.2
crucitti,7,46,0.24011756178057905,0.2
crucitti,7,47,0.2334106410995548,0.2
crucitti,7,48,0.24011756178057905,0.2
crucitti,7,49,0.2334106410995548,0.2
crucitti,7,50,0.24011756178057905,0.2
crucitti,7,51,0.2334106410995548,0.2
crucitti,7,52,0.24011756178057905,0.2
crucitti,7,53,0.2334106410995548,0.2
crucitti,7,54,0.24011756178057905,0.2
crucitti,7,55,0.2334106410995548,0.2
crucitti,7,56,0.24011756178057905,0.2
crucitti,7,57,0.2334106410995548,0.2
crucitti,7,58,0.24011756178057905,0.2
crucitti,7,59,0.2334106410995548,0.2
crucitti,7,60,0.24011756178057905,0.2
crucitti,7,61,0.2334106410995548,0.2
crucitti,7,62,0.24011756178057905,0.2
crucitti,7,63,0.2334106410995548,0.2
crucitti,7,64,0.24011756178057905,0.2
crucitti,7,65,0.2334106410995548,0.2
crucitti,7,66,0.24011756178057905,0.2
crucitti,7,67,0.2334106410995548,0.2
crucitti,7,68,0.24011756178057905,0.2
crucitti,7,69,0.2334106410995548,0.2
crucitti,7,70,0.24011756178057905,0.2
crucitti,7,71,0.2334106410995548,0.2
crucitti,7,72,0.24011756178057905,0.2
crucitti,7,73,0.2334106410995548,0.2
crucitti,7,74,0.24011756178057905,0.2
crucitti,7,75,0.2334106410995548,0.2
crucitti,7,76,0.24011756178057905,0.2
crucitti,7,77,0.2334106410995548,0.2
crucitti,7,78,0.24011756178057905,0.2
crucitti,7,79,0.2334106410995548,0.2
crucitti,7,80,0.24011756178057905,0.2
crucitti,7,81,0.2334106410995548,0.2
crucitti,7,82,0.24011756178057905,0.2
crucitti,7,83,0.2334106410995548,0.2
crucitti,7,84,0.24011756178057905,0.2
crucitti,7,85,0.2334106410995548,0.2
crucitti,7,86,0.24011756178057905,0.2
crucitti,7,87,0.2334106410995548,0.2
crucitti,7,88,0.24011756178057905,0.2
crucitti,7,89,0.2334106410995548,0.2
crucitti,7,90,0.24011756178057905,0.2
crucitti,7,91,0.2334106410995548,0.2
crucitti,7,92,0.24011756178057905,0.2
crucitti,7,93,0.2334106410995548,0.2
crucitti,7,94,0.24011756178057905,0.2
crucitti,7,95,0.2334106410995548,0.2
crucitti,7,96,0.24011756178057905,0.2
crucitti,7,97,0.2334106410995548,0.2
crucitti,7,98,0.24011756178057905,0.2
crucitti,7,99,0.2334106410995548,0.2
crucitti,7,100,0.24011756178057905,0.2
crucitti,7,101,0.2334106410995548,0.2
crucitti,7,102,0.24011756178057905,0.2
crucitti,7,103,0.2334106410995548,0.2
crucitti,7,104,0.24011756178057905,0.2
crucitti,7,105,0.2334106410995548,0.2
crucitti,7,106,0.24011756178057905,0.2
crucitti,7,107,0.2334106410995548,0.2
crucitti,7,108,0.24011756178057905,0.2
crucitti,7,109,0.2334106410995548,0.2
crucitti,7,110,0.24011756178057905,0.2
crucitti,7,111,0.2334106410995548,0.2
crucitti,7,112,0.24011756178057905,0.2
crucitti,7,113,0.2334106410995548,0.2
crucitti,7,114,0.24011756178057905,0.2
crucitti,7,115,0.2334106410995548,0.2
crucitti,7,116,0.24011756178057905,0.2
crucitti,7,117,0.2334106410995548,0.2
crucitti,7,118,0.24011756178057905,0.2
crucitti,7,119,0.2334106410995548,0.2
crucitti,7,120,0.24011756178057905,0.2
crucitti,7,121,0.2334106410995548,0.2
crucitti,7,122,0.24011756178057905,0.2
crucitti,7,123,0.2334106410995548,0.2
crucitti,7,124,0.24011756178057905,0.2
crucitti,7,125,0.2334106410995548,0.2
crucitti,7,126,0.24011756178057905,0.2
crucitti,7,127,0.2334106410995548,0.2
crucitti,7,128,0.24011756178057905,0.2
crucitti,7,129,0.2334106410995548,0.2
crucitti,7,130,0.24011756178057905,0.2
crucitti,7,131,0.2334106410995548,0.2
crucitti,7,132,0.24011756178057905,0.2
crucitti,7,133,0.2334106410995548,0.2
crucitti,7,134,0.24011756178057905,0.2
crucitti,7,135,0.2334106410995548,0.2
crucitti,7,136,0.24011756178057905,0.2
crucitti,7,137,0.2334106410995548,0.2
crucitti,7,138,0.24011756178057905,0.2
crucitti,7,139,0.2334106410995548,0.2
crucitti,7,140,0.24011756178057905,0.2
crucitti,7,141,0.2334106410995548,0.2
crucitti,7,142,0.24011756178057905,0.2
crucitti,7,143,0.2334106410995548,0.2
crucitti,7,144,0.24011756178057905,0.2
crucitti,7,145,0.2334106410995548,0.2
crucitti,7,146,0.24011756178057905,0.2
crucitti,7,147,0.2334106410995548,0.2
crucitti,7,148,0.24011756178057905,0.2
crucitti,7,149,0.2334106410995548,0.2
crucitti,7,150,0.24011756178057905,0.2
crucitti,7,151,0.2334106410995548,0.2
crucitti,7,152,0.24011756178057905,0.2
crucitti,7,153,0.2334106410995548,0.2
crucitti,7,154,0.24011756178057905,0.2
crucitti,7,155,0.2334106410995548,0.2
crucitti,7,156,0.24011756178057905,0.2
crucitti,7,157,0.2334106410995548,0.2
crucitti,7,158,0.24011756178057905,0.2
crucitti,7,159,0.2334106410995548,0.2
crucitti,7,160,0.24011756178057905,0.2
crucitti,7,161,0.2334106410995548,0.2
crucitti,7,162,0.24011756178057905,0.2
crucitti,7,163,0.2334106410995548,0.2
crucitti,7,164,0.24011756178057905,0.2
crucitti,7,165,0.2334106410995548,0.2
crucitti,7,166,0.24011756178057905,0.2
crucitti,7,167,0.2334106410995548,0.2
crucitti,7,168,0.24011756178057905,0.2
crucitti,7,169,0.2334106410995548,0.2
crucitti,7,170,0.24011756178057905,0.2
crucitti,7,171,0.2334106410995548,0.2
crucitti,7,172,0.24011756178057905,0.2
crucitti,7,173,0.2334106410995548,0.2
crucitti,7,174,0.24011756178057905,0.2
crucitti,7,175,0.2334106410995548,0.2
crucitti,7,176,0.24011756178057905,0.2
crucitti,7,177,0.2334106410995548,0.2
crucitti,7,178,0.24011756178057905,0.2
crucitti,7,179,0.2334106410995548,0.2
crucitti,7,180,0.24011756178057905,0.2
crucitti,7,181,0.2334106410995548,0.2
crucitti,7,182,0.24011756178057905,0.2
crucitti,7,183,0.2334106410995548,0.2
crucitti,7,184,0.24011756178057905,0.2
crucitti,7,185,0.2334106410995548,0.2
crucitti,7,186,0.24011756178057905,0.2
crucitti,7,187,0.2334106410995548,0.2
crucitti,7,188,0.24011756178057905,0.2
crucitti,7,189,0.2334106410995548,0.2
crucitti,7,190,0.24011756178057905,0.2
crucitti,7,191,0.2334106410995548,0.2
crucitti,7,192,0.24011756178057905,0.2
crucitti,7,193,0.2334106410995548,0.2
crucitti,7,194,0.24011756178057905,0.2
crucitti,7,195,0.2334106410995548,0.2
crucitti,7,196,0.24011756178057905,0.2
crucitti,7,197,0.2334106410995548,0.2
crucitti,7,198,0.24011756178057905,0.2
crucitti,7,199,0.2334106410995548,0.2
crucitti,7,200,0.24011756178057905,0.2
crucitti,7,0,0.3058932899821833,0.5
crucitti,7,1,0.24570840529003257,0.5
crucitti,7,2,0.24967971118885288,0.5
crucitti,7,3,0.24570840529003257,0.5
crucitti,7,4,0.24967971118885288,0.5
crucitti,7,5,0.24570840529003257,0.5
crucitti,7,6,0.24967971118885288,0.5
crucitti,7,7,0.24570840529003257,0.5
crucitti,7,8,0.24967971118885288,0.5
crucitti,7,9,0.24570840529003257,0.5
crucitti,7,10,0.24967971118885288,0.5
crucitti,7,11,0.24570840529003257,0.5
crucitti,7,12,0.24967971118885288,0.5
crucitti,7,13,0.24570840529003257,0.5
crucitti,7,14,0.24967971118885288,0.5
crucitti,7,15,0.24570840529003257,0.5
crucitti,7,16,0.24967971118885288,0.5
crucitti,7,17,0.24570840529003257,0.5
crucitti,7,18,0.24967971118885288,0.5
crucitti,7,19,0.24570840529003257,0.5
crucitti,7,20,0.24967971118885288,0.5
crucitti,7,21,0.24570840529003257,0.5
crucitti,7,22,0.24967971118885288,0.5
crucitti,7,23,0.24570840529003257,0.5
crucitti,7,24,0.24967971118885288,0.5
crucitti,7,25,0.24570840529003257,0.5
crucitti,7,26,0.24967971118885288,0.5
crucitti,7,27,0.24570840529003257,0.5
crucitti,7,28,0.24967971118885288,0.5
crucitti,7,29,0.24570840529003257,0.5
crucitti,7,30,0.24967971118885288,0.5
crucitti,7,31,0.24570840529003257,0.5
crucitti,7,32,0.24967971118885288,0.5
crucitti,7,33,0.24570840529003257,0.5
crucitti,7,34,0.24967971118885288,0.5
crucitti,7,35,0.24570840529003257,0.5
crucitti,7,36,0.24967971118885288,0.5
crucitti,7,37,0.24570840529003257,0.5
crucitti,7,38,0.24967971118885288,0.5
crucitti,7,39,0.24570840529003257,0.5
crucitti,7,40,0.24967971118885288,0.5
crucitti,7,41,0.24570840529003257,0.5
crucitti,7,42,0.24967971118885288,0.5
crucitti,7,43,0.24570840529003257,0.5
crucitti,7,44,0.24967971118885288,0.5
crucitti,7,45,0.24570840529003257,0.5
crucitti,7,46,0.24967971118885288,0.5
crucitti,7,47,0.24570840529003257,0.5
crucitti,7,48,0.24967971118885288,0.5
crucitti,7,49,0.24570840529003257,0.5
crucitti,7,50,0.24967971118885288,0.5
crucitti,7,51,0.24570840529003257,0.5
crucitti,7,52,0.24967971118885288,0.5
crucitti,7,53,0.24570840529003257,0.5
crucitti,7,54,0.24967971118885288,0.5
crucitti,7,55,0.24570840529003257,0.5
crucitti,7,56,0.24967971118885288,0.5
crucitti,7,57,0.24570840529003257,0.5
crucitti,7,58,0.24967971118885288,0.5
crucitti,7,59,0.24570840529003257,0.5
crucitti,7,60,0.24967971118885288,0.5
crucitti,7,61,0.24570840529003257,0.5
crucitti,7,62,0.24967971118885288,0.5
crucitti,7,63,0.24570840529003257,0.5
crucitti,7,64,0.24967971118885288,0.5
crucitti,7,65,0.24570840529003257,0.5
crucitti,7,66,0.24967971118885288,0.5
crucitti,7,67,0.24570840529003257,0.5
crucitti,7,68,0.24967971118885288,0.5
crucitti,7,69,0.24570840529003257,0.5
crucitti,7,70,0.24967971118885288,0.5
crucitti,7,71,0.24570840529003257,0.5
crucitti,7,72,0.24967971118885288,0.5
crucitti,7,73,0.24570840529003257,0.5
crucitti,7,74,0.24967971118885288,0.5
crucitti,7,75,0.24570840529003257,0.5
crucitti,7,76,0.24967971118885288,0.5
crucitti,7,77,0.24570840529003257,0.5
crucitti,7,78,0.24967971118885288,0.5
crucitti,7,79,0.24570840529003257,0.5
crucitti,7,80,0.24967971118885288,0.5
crucitti,7,81,0.24570840529003257,0.5
crucitti,7,82,0.24967971118885288,0.5
crucitti,7,83,0.24570840529003257,0.5
crucitti,7,84,0.24967971118885288,0.5
crucitti,7,85,0.24570840529003257,0.5
crucitti,7,86,0.24967971118885288,0.5
crucitti,7,87,0.24570840529003257,0.5
crucitti,7,88,0.24967971118885288,0.5
crucitti,7,89,0.24570840529003257,0.5
crucitti,7,90,0.24967971118885288,0.5
crucitti,7,91,0.24570840529003257,0.5
crucitti,7,92,0.24967971118885288,0.5
crucitti,7,93,0.24570840529003257,0.5
crucitti,7,94,0.24967971118885288,0.5
crucitti,7,95,0.24570840529003257,0.5
crucitti,7,96,0.24967971118885288,0.5
crucitti,7,97,0.24570840529003257,0.5
crucitti,7,98,0.24967971118885288,0.5
crucitti,7,99,0.24570840529003257,0.5
crucitti,7,100,0.24967971118885288,0.5
crucitti,7,101,0.24570840529003257,0.5
crucitti,7,102,0.24967971118885288,0.5
crucitti,7,103,0.24570840529003257,0.5
crucitti,7,104,0.24967971118885288,0.5
crucitti,7,105,0.24570840529003257,0.5
crucitti,7,106,0.24967971118885288,0.5
crucitti,7,107,0.24570840529003257,0.5
crucitti,7,108,0.24967971118885288,0.5
crucitti,7,109,0.24570840529003257,0.5
crucitti,7,110,0.24967971118885288,0.5
crucitti,7,111,0.24570840529003257,0.5
crucitti,7,112,0.24967971118885288,0.5
crucitti,7,113,0.24570840529003257,0.5
crucitti,7,114,0.24967971118885288,0.5
crucitti,7,115,0.24570840529003257,0.5
crucitti,7,116,0.24967971118885288,0.5
crucitti,7,117,0.24570840529003257,0.5
crucitti,7,118,0.24967971118885288,0.5
crucitti,7,119,0.24570840529003257,0.5
crucitti,7,120,0.24967971118885288,0.5
crucitti,7,121,0.24570840529003257,0.5
crucitti,7,122,0.24967971118885288,0.5
crucitti,7,123,0.24570840529003257,0.5
crucitti,7,124,0.24967971118885288,0.5
crucitti,7,125,0.24570840529003257,0.5
crucitti,7,126,0.24967971118885288,0.5
crucitti,7,127,0.24570840529003257,0.5
crucitti,7,128,0.24967971118885288,0.5
crucitti,7,129,0.24570840529003257,0.5
crucitti,7,130,0.24967971118885288,0.5
crucitti,7,131,0.24570840529003257,0.5
crucitti,7,132,0.24967971118885288,0.5
crucitti,7,133,0.24570840529003257,0.5
crucitti,7,134,0.24967971118885288,0.5
crucitti,7,135,0.24570840529003257,0.5
crucitti,7,136,0.24967971118885288,0.5
crucitti,7,137,0.24570840529003257,0.5
crucitti,7,138,0.24967971118885288,0.5
crucitti,7,139,0.24570840529003257,0.5
crucitti,7,140,0.24967971118885288,0.5
crucitti,7,141,0.24570840529003257,0.5
crucitti,7,142,0.24967971118885288,0.5
crucitti,7,143,0.24570840529003257,0.5
crucitti,7,144,0.24967971118885288,0.5
crucitti,7,145,0.24570840529003257,0.5
crucitti,7,146,0.24967971118885288,0.5
crucitti,7,147,0.24570840529003257,0.5
crucitti,7,148,0.24967971118885288,0.5
crucitti,7,149,0.24570840529003257,0.5
crucitti,7,150,0.24967971118885288,0.5
crucitti,7,151,0.24570840529003257,0.5
crucitti,7,152,0.24967971118885288,0.5
crucitti,7,153,0.24570840529003257,0.5
crucitti,7,154,0.24967971118885288,0.5
crucitti,7,155,0.24570840529003257,0.5
crucitti,7,156,0.24967971118885288,0.5
crucitti,7,157,0.24570840529003257,0.5
crucitti,7,158,0.24967971118885288,0.5
crucitti,7,159,0.24570840529003257,0.5
crucitti,7,160,0.24967971118885288,0.5
crucitti,7,161,0.24570840529003257,0.5
crucitti,7,162,0.24967971118885288,0.5
crucitti,7,163,0.24570840529003257,0.5
crucitti,7,164,0.24967971118885288,0.5
crucitti,7,165,0.24570840529003257,0.5
crucitti,7,166,0.24967971118885288,0.5
crucitti,7,167,0.24570840529003257,0.5
crucitti,7,168,0.24967971118885288,0.5
crucitti,7,169,0.24570840529003257,0.5
crucitti,7,170,0.24967971118885288,0.5
crucitti,7,171,0.24570840529003257,0.5
crucitti,7,172,0.24967971118885288,0.5
crucitti,7,173,0.24570840529003257,0.5
crucitti,7,174,0.24967971118885288,0.5
crucitti,7,175,0.24570840529003257,0.5
crucitti,7,176,0.24967971118885288,0.5
crucitti,7,177,0.24570840529003257,0.5
crucitti,7,178,0.24967971118885288,0.5
crucitti,7,179,0.24570840529003257,0.5
crucitti,7,180,0.24967971118885288,0.5
crucitti,7,181,0.24570840529003257,0.5
crucitti,7,182,0.24967971118885288,0.5
crucitti,7,183,0.24570840529003257,0.5
crucitti,7,184,0.24967971118885288,0.5
crucitti,7,185,0.24570840529003257,0.5
crucitti,7,186,0.24967971118885288,0.5
crucitti,7,187,0.24570840529003257,0.5
crucitti,7,188,0.24967971118885288,0.5
crucitti,7,189,0.24570840529003257,0.5
crucitti,7,190,0.24967971118885288,0.5
crucitti,7,191,0.24570840529003257,0.5
crucitti,7,192,0.24967971118885288,0.5
crucitti,7,193,0.24570840529003257,0.5
crucitti,7,194,0.24967971118885288,0.5
crucitti,7,195,0.24570840529003257,0.5
crucitti,7,196,0.24967971118885288,0.5
crucitti,7,197,0.24570840529003257,0.5
crucitti,7,198,0.24967971118885288,0.5
crucitti,7,199,0.24570840529003257,0.5
crucitti,7,200,0.24967971118885288,0.5
crucitti,7,0,0.3058932899821833,1.0
crucitti,7,1,0.26477208363554094,1.0
crucitti,7,2,0.26477208363554094,1.0
crucitti,7,3,0.26477208363554094,1.0
crucitti,7,4,0.26477208363554094,1.0
crucitti,7,5,0.26477208363554094,1.0
crucitti,7,6,0.26477208363554094,1.0
crucitti,7,7,0.26477208363554094,1.0
crucitti,7,8,0.26477208363554094,1.0
crucitti,7,9,0.26477208363554094,1.0
crucitti,7,10,0.26477208363554094,1.0
crucitti,7,11,0.26477208363554094,1.0
crucitti,7,12,0.26477208363554094,1.0
crucitti,7,13,0.26477208363554094,1.0
crucitti,7,14,0.26477208363554094,1.0
crucitti,7,15,0.26477208363554094,1.0
crucitti,7,16,0.26477208363554094,1.0
crucitti,7,17,0.26477208363554094,1.0
crucitti,7,18,0.26477208363554094,1.0
crucitti,7,19,0.26477208363554094,1.0
crucitti,7,20,0.26477208363554094,1.0
crucitti,7,21,0.26477208363554094,1.0
crucitti,7,22,0.26477208363554094,1.0
crucitti,7,23,0.26477208363554094,1.0
crucitti,7,24,0.26477208363554094,1.0
crucitti,7,25,0.26477208363554094,1.0
crucitti,7,26,0.26477208363554094,1.0
crucitti,7,27,0.26477208363554094,1.0
crucitti,7,28,0.26477208363554094,1.0
crucitti,7,29,0.26477208363554094,1.0
crucitti,7,30,0.26477208363554094,1.0
crucitti,7,31,0.26477208363554094,1.0
crucitti,7,32,0.26477208363554094,1.0
crucitti,7,33,0.26477208363554094,1.0
crucitti,7,34,0.26477208363554094,1.0
crucitti,7,35,0.26477208363554094,1.0
crucitti,7,36,0.26477208363554094,1.0
crucitti,7,37,0.26477208363554094,1.0
crucitti,7,38,0.26477208363554094,1.0
crucitti,7,39,0.26477208363554094,1.0
crucitti,7,40,0.26477208363554094,1.0
crucitti,7,41,0.26477208363554094,1.0
crucitti,7,42,0.26477208363554094,1.0
crucitti,7,43,0.26477208363554094,1.0
crucitti,7,44,0.26477208363554094,1.0
crucitti,7,45,0.26477208363554094,1.0
crucitti,7,46,0.26477208363554094,1.0
crucitti,7,47,0.26477208363554094,1.0
crucitti,7,48,0.26477208363554094,1.0
crucitti,7,49,0.26477208363554094,1.0
crucitti,7,50,0.26477208363554094,1.0
crucitti,7,51,0.26477208363554094,1.0
crucitti,7,52,0.26477208363554094,1.0
crucitti,7,53,0.26477208363554094,1.0
crucitti,7,54,0.26477208363554094,1.0
crucitti,7,55,0.26477208363554094,1.0
crucitti,7,56,0.26477208363554094,1.0
crucitti,7,57,0.26477208363554094,1.0
crucitti,7,58,0.26477208363554094,1.0
crucitti,7,59,0.26477208363554094,1.0
crucitti,7,60,0.26477208363554094,1.0
crucitti,7,61,0.26477208363554094,1.0
crucitti,7,62,0.26477208363554094,1.0
crucitti,7,63,0.26477208363554094,1.0
crucitti,7,64,0.26477208363554094,1.0
crucitti,7,65,0.26477208363554094,1.0
crucitti,7,66,0.26477208363554094,1.0
crucitti,7,67,0.26477208363554094,1.0
crucitti,7,68,0.26477208363554094,1.0
crucitti,7,69,0.26477208363554094,1.0
crucitti,7,70,0.26477208363554094,1.0
crucitti,7,71,0.26477208363554094,1.0
crucitti,7,72,0.26477208363554094,1.0
crucitti,7,73,0.26477208363554094,1.0
crucitti,7,74,0.26477208363554094,1.0
crucitti,7,75,0.26477208363554094,1.0
crucitti,7,76,0.26477208363554094,1.0
crucitti,7,77,0.26477208363554094,1.0
crucitti,7,78,0.26477208363554094,1.0
crucitti,7,79,0.26477208363554094,1.0
crucitti,7,80,0.26477208363554094,1.0
crucitti,7,81,0.26477208363554094,1.0
crucitti,7,82,0.26477208363554094,1.0
crucitti,7,83,0.26477208363554094,1.0
crucitti,7,84,0.26477208363554094,1.0
crucitti,7,85,0.26477208363554094,1.0
crucitti,7,86,0.26477208363554094,1.0
crucitti,7,87,0.26477208363554094,1.0
crucitti,7,88,0.26477208363554094,1.0
crucitti,7,89,0.26477208363554094,1.0
crucitti,7,90,0.26477208363554094,1.0
crucitti,7,91,0.26477208363554094,1.0
crucitti,7,92,0.26477208363554094,1.0
crucitti,7,93,0.26477208363554094,1.0
crucitti,7,94,0.26477208363554094,1.0
crucitti,7,95,0.26477208363554094,1.0
crucitti,7,96,0.26477208363554094,1.0
crucitti,7,97,0.26477208363554094,1.0
crucitti,7,98,0.26477208363554094,1.0
crucitti,7,99,0.26477208363554094,1.0
crucitti,7,100,0.26477208363554094,1.0
crucitti,7,101,0.26477208363554094,1.0
crucitti,7,102,0.26477208363554094,1.0
crucitti,7,103,0.26477208363554094,1.0
crucitti,7,104,0.26477208363554094,1.0
crucitti,7,105,0.26477208363554094,1.0
crucitti,7,106,0.26477208363554094,1.0
crucitti,7,107,0.26477208363554094,1.0
crucitti,7,108,0.26477208363554094,1.0
crucitti,7,109,0.26477208363554094,1.0
crucitti,7,110,0.26477208363554094,1.0
crucitti,7,111,0.26477208363554094,1.0
crucitti,7,112,0.26477208363554094,1.0
crucitti,7,113,0.26477208363554094,1.0
crucitti,7,114,0.26477208363554094,1.0
crucitti,7,115,0.26477208363554094,1.0
crucitti,7,116,0.26477208363554094,1.0
crucitti,7,117,0.26477208363554094,1.0
crucitti,7,118,0.26477208363554094,1.0
crucitti,7,119,0.26477208363554094,1.0
crucitti,7,120,0.26477208363554094,1.0
crucitti,7,121,0.26477208363554094,1.0
crucitti,7,122,0.26477208363554094,1.0
crucitti,7,123,0.26477208363554094,1.0
crucitti,7,124,0.26477208363554094,1.0
crucitti,7,125,0.26477208363554094,1.0
crucitti,7,126,0.26477208363554094,1.0
crucitti,7,127,0.26477208363554094,1.0
crucitti,7,128,0.26477208363554094,1.0
crucitti,7,129,0.26477208363554094,1.0
crucitti,7,130,0.26477208363554094,1.0
crucitti,7,131,0.26477208363554094,1.0
crucitti,7,132,0.26477208363554094,1.0
crucitti,7,133,0.26477208363554094,1.0
crucitti,7,134,0.26477208363554094,1.0
crucitti,7,135,0.26477208363554094,1.0
crucitti,7,136,0.26477208363554094,1.0
crucitti,7,137,0.26477208363554094,1.0
crucitti,7,138,0.26477208363554094,1.0
crucitti,7,139,0.26477208363554094,1.0
crucitti,7,140,0.26477208363554094,1.0
crucitti,7,141,0.26477208363554094,1.0
crucitti,7,142,0.26477208363554094,1.0
crucitti,7,143,0.26477208363554094,1.0
crucitti,7,144,0.26477208363554094,1.0
crucitti,7,145,0.26477208363554094,1.0
crucitti,7,146,0.26477208363554094,1.0
crucitti,7,147,0.26477208363554094,1.0
crucitti,7,148,0.26477208363554094,1.0
crucitti,7,149,0.26477208363554094,1.0
crucitti,7,150,0.26477208363554094,1.0
crucitti,7,151,0.26477208363554094,1.0
crucitti,7,152,0.26477208363554094,1.0
crucitti,7,153,0.26477208363554094,1.0
crucitti,7,154,0.26477208363554094,1.0
crucitti,7,155,0.26477208363554094,1.0
crucitti,7,156,0.26477208363554094,1.0
crucitti,7,157,0.26477208363554094,1.0
crucitti,7,158,0.26477208363554094,1.0
crucitti,7,159,0.26477208363554094,1.0
crucitti,7,160,0.26477208363554094,1.0
crucitti,7,161,0.26477208363554094,1.0
crucitti,7,162,0.26477208363554094,1.0
crucitti,7,163,0.26477208363554094,1.0
crucitti,7,164,0.26477208363554094,1.0
crucitti,7,165,0.26477208363554094,1.0
crucitti,7,166,0.26477208363554094,1.0
crucitti,7,167,0.26477208363554094,1.0
crucitti,7,168,0.26477208363554094,1.0
crucitti,7,169,0.26477208363554094,1.0
crucitti,7,170,0.26477208363554094,1.0
crucitti,7,171,0.26477208363554094,1.0
crucitti,7,172,0.26477208363554094,1.0
crucitti,7,173,0.26477208363554094,1.0
crucitti,7,174,0.26477208363554094,1.0
crucitti,7,175,0.26477208363554094,1.0
crucitti,7,176,0.26477208363554094,1.0
crucitti,7,177,0.26477208363554094,1.0
crucitti,7,178,0.26477208363554094,1.0
crucitti,7,179,0.26477208363554094,1.0
crucitti,7,180,0.26477208363554094,1.0
crucitti,7,181,0.26477208363554094,1.0
crucitti,7,182,0.26477208363554094,1.0
crucitti,7,183,0.26477208363554094,1.0
crucitti,7,184,0.26477208363554094,1.0
crucitti,7,185,0.26477208363554094,1.0
crucitti,7,186,0.26477208363554094,1.0
crucitti,7,187,0.26477208363554094,1.0
crucitti,7,188,0.26477208363554094,1.0
crucitti,7,189,0.26477208363554094,1.0
crucitti,7,190,0.26477208363554094,1.0
crucitti,7,191,0.26477208363554094,1.0
crucitti,7,192,0.26477208363554094,1.0
crucitti,7,193,0.26477208363554094,1.0
crucitti,7,194,0.26477208363554094,1.0
crucitti,7,195,0.26477208363554094,1.0
crucitti,7,196,0.26477208363554094,1.0
crucitti,7,197,0.26477208363554094,1.0
crucitti,7,198,0.26477208363554094,1.0
crucitti,7,199,0.26477208363554094,1.0
crucitti,7,200,0.26477208363554094,1.0
